user,item,label,reviews,review_emb1,review_emb2,review_emb3,review_emb4,review_emb5,review_emb6
77,14,4.6,"Bad: Timing seemed to be off. Had to wait a very long time for breakfast, longer than people who had come in after us. Had to wait a very long time for the valet to bring our car, seemed to be some kind of communication issue. They were nice about it, and so were we, but it seemed to be a theme, which was a bit of a disappointment. Good: Nicely appointed room, great location.",-0.93450963,-0.73763174,-1.3929199,1.8937869,-0.6273912,-0.56490916
78,14,4.8,"Good: I loved the quirkiness and style of the hotel. The staff were so friendly and accommodating. The drinks at the bar were top notch and the price for the location was unbeatable. And the bed, the bed was perfect. I slept like a baby.",-0.10691846,2.171718,-1.0746851,-0.19672021,0.3554158,-0.675763
79,14,4.15,Bad: I was supposed to get a room with two beds and ended up with a room with one full bed for me and my husband.it was very small!.,1.8684139,1.5168934,0.36722344,-0.44450393,-1.8820013,0.3633377
80,14,2.5,Staff were not helpful and no one tried to come and clean our room on several nights. Rooms were very small. Good location,-4.243669,2.475787,0.32862854,0.5386453,0.25365707,0.36832097
81,14,3.95,Bad: Cost of the valet. Good: Location to the garden,-3.2625747,1.6044754,-0.11325026,1.9129349,0.4929463,-0.22032422
82,14,4.6,"Bad: (Valet) parking is expensive. Room was a bit small. Good: Very pleasant experience. The room was good, clean and had a rich minibar. Very nice bar/restaurant/breakfast accomodation. Personell (we were helped by luckas) was extraordinary kind and helpful.",1.5703561,-3.4137106,0.6091128,1.9507525,-0.36355573,0.1812434
83,14,5,Good: Beautiful rooms and amenities - L'occitane products. The restaurant Finch great food and amazing bar. Loved the Boxer,-2.2604115,2.848286,0.18858527,0.54999596,-0.002039583,-0.2161417
84,14,5,Great location. Extremely comfortable bed and pillows. Wonderful friendly staff.,-4.068913,2.4949636,0.16928264,0.8690568,0.44788283,0.13653387
85,14,5,"Good: The room was very comfortable, great for a couple. We had a wonderful time, it was very conveniently located to the TD Garden, which is where we were attending a concert. It was also very close to the North End and Faneuil hall, which is a great area to visit for food options that are very plentiful.",-0.7346928,-1.310755,-0.27190834,-0.5013618,-0.7042384,0.5105047
86,14,2.9,the breakfast at  bucks was a bit of disgrace. it is a particular building.,3.5092955,3.6257718,1.1210469,0.1264125,-0.085240416,-0.6951858
87,14,2.9,"Bad: We had booked  rooms for our  night Boston trip - King Room for us and a Double Double (ie with  double beds) for our teenagers. I booked this in December for our July visit. I emailed twice before arrival to request that the rooms were close by (on the same floor) and both times got no reply - and that should have alerted me and to be honest sums up 'Boxer Customer Service'. On arrival we were told that there were no rooms available with  beds, the guy on reception seemed clueless how to help us. Our teenagers were supposedly 'upgraded' to a suite where my son had to sleep on a sofa / pull out bed (or share a King size bed with his sister). Totally unacceptable - I booked these rooms  months in advance. All in all we had interactions with  different staff members (including someone from Accounts who had to process a compensation refund) and at no time did either my wife nor I feel like the Customer . . . . you know the kind The PAYING Customer! So in terms of Comfort score - low because my son was on a sofa bed for  nights. In terms of Value for Money - low  and my  year old son gets a sofa bed In terms of Staff score - low because they are in serious need of some Customer Service training. Good: The Boxer in Boston SHOULD be a fantastic hotel - it's a great building, location is excellent (we were able to explore everything that Boston has to offer from there), rooms are a good size but overall our stay was not as good as it should have been. Came away from our  night stay (planned and booked  months earlier) just feeling like we had been let down . . . .",-4.5971503,-3.0798914,2.6787636,0.7157401,-0.018766344,0.28550744
88,14,4,Bad: poor room comfort no room for clothes very old bath accesories high price.,-1.8866833,0.9742506,-0.16010274,1.1831313,0.52057457,1.2380228
89,14,5,"Good: The whole  day experience at the hotel was superb- the room,staff and location were all perfect- thank you The Boxer second time staying with you and all requirements were met.",2.7639923,0.2557243,0.018958913,-1.1646596,-0.41522932,-0.31814504
90,14,5,The location,11.525682,8.365923,5.7434864,1.0009813,1.4980949,1.8721316
91,14,5,Bad: Parking a little expensive.. Good: Close to TD Garden,-4.8776135,2.1117878,1.5206368,0.326574,0.59024394,-0.35653934
92,14,3.35,Fitness center small and not well equipped. Good location.,-4.061945,3.0651143,0.6850602,1.2435684,1.3886539,1.0038875
93,14,5,Bad: Nothing. Good: The hotel was simply excellent. The coolest hotel I have ever stayed!,-0.027364166,0.079746574,-0.21846814,-0.30675492,-0.34562942,-0.78428805
94,14,4.6,"I did not like the size of the rooms, not as big as I thought they would be. I liked the central location to Downtown Boston.",0.6699727,1.9389443,-1.7744923,0.79487956,0.5279069,-0.37006047
95,14,5,"Good: Very quaint hotel, good location, great staff...amazing time!",-2.5245392,2.724184,0.6190365,-0.19864823,-0.5565406,-0.20556812
96,14,3.75,"Bad: We had breakfast on two days in the hotel. One day (Sunday) the service was great - the next day it was very poor. While the hotel is quite central, the choice of restaurants very close to the hotel is not good. Good: Front desk staff were friendly and happy to give advice etc. Nice hotel with funky rooms. Room we had was a bit noisy at night - can turn the fridge off but still noise from air con or something else.",0.11470793,-2.9478786,0.06302779,0.79315424,-0.32125932,1.1761533
65,14,5,Bad: This is really not a reflection on the hotel but the valet parking does take a long time to retrieve your car. They tell you to allow  minutes and you really need to do that. Good: Friendly staff. Clean rooms.,0.48265827,-1.2653115,-1.0649557,1.0289828,-0.11105297,0.014177939
97,14,4.6,Bad: Paying for parking. Good: Friendly and prompt service.,5.6086016,2.3925676,0.5016256,1.5452467,0.67040807,-0.618395
98,14,5,"Good: Perfection - beautiful rooms, comfortable beds, great style. Centrally located for all the fun things in downtown Boston.",3.0709255,0.05182604,-0.016996158,0.3933112,1.1798263,-0.7205727
99,14,5,"Good: The hotel environment, the staff went above and beyond to make our first trip to Boston better than we expected. Recommendations they made, help with directions, very friendly, didnt feel like a hotel, felt like staying with friends. Comfortable beds, cozy room, great food.",-2.7285924,-0.43569827,-0.38945183,1.0286869,-0.08311416,-0.40227062
100,14,3.75,Bad: Room size. Good: The close proximity to TD garden,-0.8130433,1.2517406,-0.14588857,1.2810361,0.19348042,-0.7623655
101,14,3.95,Bad: Room was small. Good: Free apples and fruit Infused Water in the lobby. Free bikes.,0.22552617,0.49935448,0.23935027,1.4772292,-0.27019763,-0.64263237
79,14,5,"Good: A marvelous location, very friendly crew, it's clear hotel where you feel you are in Boston!",2.500963,1.0706844,1.0342451,-0.31674635,-0.7455291,-0.334471
102,14,4.5,Good: Its location.,5.442142,5.425791,1.3806996,0.57390195,0.4545272,-0.37972274
103,14,4.8,Bad: The pull out couch was extremely uncomfortable. Good: Room was great. Staff was friendly and welcoming.,-2.8915322,1.2627382,-0.29036245,1.130702,0.6162588,-0.23786455
104,14,3.55,Room too small and ice machine broke nice too small rooms Free water and apples,-2.002342,3.6581364,1.3052528,-0.7828029,0.67516214,1.13714
65,14,5,the bed was very comfortable,6.197766,6.457169,0.9000899,0.2503381,1.5420798,1.1392581
105,14,3.55,"Bad: Sofa bed very uncomfortable. Good: Great restoration of classic building close to sports, shopping and financial district.",0.39111912,0.15437552,-0.7132177,0.66993016,0.7027758,0.7975071
104,14,3.55,Bad: Room too small and ice machine broke nice too small rooms. Good: Free water and apples,-1.3505497,2.2118876,0.8949859,-0.1535245,-0.08858386,0.38827643
106,14,4.6,"Bad: The pillows were very flat and uncomfortable, and there was no real blanket on the bed!. Good: Location, staff, aesthetics, price.",-2.7988732,0.84664416,0.84105426,1.4673203,-0.99364585,-0.35754094
107,14,4.6,"Bad: I think the hotel could do more to promote the on site restaurant with newly arrived guests. My husband tried it and thought the food was great but if there'd been a deal or something to catch our attention I'm sure we'd have eaten breakfast there both mornings of our stay. I also think that although the space inside the rooms seems to be well used that there are some practical challenges with storage where existing space could be better used for the ease and comfort of guests. Good: Very comfortable beds. Not massive but cosy and we all slept well. The linens were clean and fresh and we enjoyed the L'Occitane products in the bathroom. The staff were friendly, kind and helpful.",-2.8503604,-2.0310023,0.296255,-0.09978019,0.3677107,0.34675086
